learning rate,GIN_num_layers,GIN_hidden_dim,train_patience,numL,numK
0.01,2,8,5,10,1
run,epoch,train_loss,train_acc,valid_loss,valid_acc,test_loss,test_acc,epoch_duration,run_duration
0,0,129.04797728136182,0.54,0.24497127793729306,1.0,0.24497414380311966,1.0,9.40821886062622,_
0,1,0.9009451536461711,0.7275,0.27026917338371276,0.75,0.25735955126583576,0.8,8.999647617340088,_
0,2,0.46539052911102774,0.7725,0.3018570587038994,0.665,0.29583251364529134,0.69,9.038097143173218,_
0,3,0.4947804657742381,0.7425,0.2503111530095339,0.9,0.25146106593310835,0.885,8.929473161697388,_
0,4,0.37588618863373996,0.7475,0.26378861740231513,0.845,0.2571437627077103,0.865,8.998198986053467,_
0,5,0.3023800661787391,0.78,0.2582702998071909,0.895,0.2597623750567436,0.88,8.697756052017212,_
0,_,0.3023800661787391,0.78,0.2582702998071909,0.895,0.2597623750567436,0.88,_,80.0914146900177
1,0,153.8595524635166,0.5275,0.24502500742673874,1.0,0.2450250055640936,1.0,9.087751150131226,_
1,1,3.244947432167828,0.635,0.25030193477869034,0.975,0.24839972667396068,0.965,8.813607215881348,_
1,2,0.5027145123109221,0.8225,0.2466943919658661,0.965,0.24565351717174053,0.99,9.007511377334595,_
1,3,0.4203379379585385,0.75,0.25955765768885614,0.85,0.2565568681806326,0.89,8.811081886291504,_
1,4,0.35850362237542865,0.815,0.2592388864606619,0.85,0.2628106936812401,0.83,8.965554237365723,_
1,5,0.4054695827886462,0.7375,0.263125653937459,0.775,0.2573624338954687,0.815,9.286861419677734,_
1,_,0.4054695827886462,0.7375,0.263125653937459,0.775,0.2573624338954687,0.815,_,80.06498003005981
2,0,129.85425060354174,0.5675,0.2450198233127594,1.0,0.24501946456730367,1.0,9.043326377868652,_
2,1,1.4374755930155516,0.735,0.24508494809269904,0.985,0.24631806015968322,0.98,8.758807182312012,_
2,2,0.3867189044132829,0.8025,0.2675707895308733,0.72,0.2789111029356718,0.69,8.775399208068848,_
2,3,0.386818309687078,0.7575,0.2778986569494009,0.695,0.27435732670128343,0.685,9.363491296768188,_
2,4,0.3652157010510564,0.745,0.2521009162068367,0.895,0.2547138657420874,0.88,9.004848718643188,_
2,5,0.3572768855839968,0.745,0.256663116812706,0.9,0.2620541889220476,0.835,9.026132822036743,_
2,_,0.3572768855839968,0.745,0.256663116812706,0.9,0.2620541889220476,0.835,_,80.13275527954102
3,0,203.4124050848186,0.5575,0.24502050057053565,1.0,0.2452221356332302,0.995,8.884481191635132,_
3,1,0.736407613568008,0.735,0.24718606062233447,0.97,0.24565685540437698,0.97,9.239385843276978,_
3,2,0.36974137686192987,0.8025,0.2496629286557436,0.92,0.2506242856383324,0.935,8.878536462783813,_
3,3,0.35109983403235673,0.8225,0.2504526931792498,0.965,0.24670640006661415,0.985,8.81731653213501,_
3,4,0.39779952969402077,0.7575,0.2727347418665886,0.805,0.263600042834878,0.825,8.789763927459717,_
3,5,0.3227009395137429,0.735,0.25295560881495477,0.89,0.25412490628659723,0.865,8.764373779296875,_
3,_,0.3227009395137429,0.735,0.25295560881495477,0.89,0.25412490628659723,0.865,_,79.47135257720947
4,0,239.6073299864307,0.515,0.24502465166151524,1.0,0.2450246401131153,1.0,9.298558712005615,_
4,1,0.843528282083571,0.7325,0.24583638571202754,0.975,0.2500504571944475,0.95,8.753798007965088,_
4,2,0.3722182957455516,0.865,0.24807980060577392,0.955,0.2483602948486805,0.95,8.961652994155884,_
4,3,0.32673812583088874,0.8075,0.2501674391329288,0.915,0.25209452360868456,0.89,8.77750277519226,_
4,4,0.30605687405914067,0.785,0.25047472566366197,0.945,0.2533946316689253,0.91,8.81465196609497,_
4,5,0.30512805189937353,0.7825,0.266061370447278,0.705,0.2644524808973074,0.74,8.917563438415527,_
4,_,0.30512805189937353,0.7825,0.266061370447278,0.705,0.2644524808973074,0.74,_,80.22381949424744
