learning rate,GIN_num_layers,GIN_hidden_dim,train_patience,numL,numK
0.01,2,8,4,10,1
run,epoch,train_loss,train_acc,valid_loss,valid_acc,test_loss,test_acc,epoch_duration,run_duration
0,0,109756.2142578125,0.5225,190940.87734375,0.505,181572.6337890625,0.52,6.925984859466553,_
0,1,93259.32490234375,0.53,41993.64799804687,0.685,35659.27729492188,0.65,6.420270919799805,_
0,2,84422.39519042968,0.5275,56945.820703125,0.655,52946.329345703125,0.65,6.3750786781311035,_
0,3,86780.4176147461,0.54,103315.23349609374,0.52,88269.54018554688,0.555,6.386075019836426,_
0,4,89026.93825683594,0.5575,111461.55,0.52,101145.08410644531,0.535,6.4360191822052,_
0,5,97989.63217773437,0.545,134542.2822265625,0.51,121103.52021484375,0.52,6.279897212982178,_
0,_,97989.63217773437,0.545,134542.2822265625,0.51,121103.52021484375,0.52,_,58.15346026420593
1,0,100151.25581054688,0.535,99147.01376953124,0.575,91745.3669921875,0.55,6.582928895950317,_
1,1,83545.18887939453,0.6075,148711.603125,0.53,157128.165625,0.505,6.336949348449707,_
1,2,87450.10307617187,0.55,192495.53515625,0.525,203737.38671875,0.505,6.293341636657715,_
1,3,98856.1255859375,0.5225,204259.84765625,0.525,215103.0265625,0.505,6.3002824783325195,_
1,4,105766.95556640625,0.5175,52178.51505126953,0.66,64782.0515625,0.61,6.311218500137329,_
1,5,116180.4375,0.505,149584.859765625,0.53,149100.61328125,0.505,6.401222229003906,_
1,6,123968.7314453125,0.5,198568.846875,0.525,206148.83984375,0.505,6.4154510498046875,_
1,7,127344.44521484376,0.4975,197002.164453125,0.525,208805.67421875,0.505,6.4244468212127686,_
1,8,130822.303125,0.49,199659.1671875,0.525,204722.9140625,0.505,6.432915210723877,_
1,_,130822.303125,0.49,199659.1671875,0.525,204722.9140625,0.505,_,86.85441517829895
2,0,96129.53447265625,0.5325,80662.1559020996,0.54,91244.24013671876,0.495,6.686655521392822,_
2,1,103261.54622802735,0.565,99423.5509765625,0.555,114411.36154785156,0.49,6.380250930786133,_
2,2,81103.8370010376,0.5975,223210.69296875,0.525,248618.8916015625,0.47,6.445920705795288,_
2,3,93934.07301635742,0.575,197891.5234375,0.525,222452.8150390625,0.47,6.442003488540649,_
2,4,112153.42862548828,0.5375,102145.64655761719,0.535,122259.773828125,0.49,6.438194513320923,_
2,_,112153.42862548828,0.5375,102145.64655761719,0.535,122259.773828125,0.49,_,48.46432161331177
3,0,87166.68393554687,0.6025,210779.115234375,0.51,208862.190625,0.51,6.854476690292358,_
3,1,71142.559375,0.6125,101869.03916015624,0.535,107289.11640625,0.535,6.356522083282471,_
3,2,64149.795916748044,0.605,110080.7869140625,0.53,108624.313671875,0.545,6.386552810668945,_
3,3,69868.37642822266,0.5725,230081.32890625,0.51,228839.81875,0.51,6.337165355682373,_
3,4,88049.30439453125,0.545,81066.80317382813,0.6,79422.6931640625,0.575,6.272076368331909,_
3,5,105056.40947265625,0.525,116693.12802734374,0.525,115059.886328125,0.52,6.794538259506226,_
3,6,140467.41923828126,0.495,109186.3861328125,0.545,99657.04609375,0.56,6.321377515792847,_
3,7,128685.60908203125,0.5025,135046.87397460936,0.51,125041.73828125,0.52,6.330911636352539,_
3,8,134714.95263671875,0.4925,144330.150390625,0.51,140231.554296875,0.51,6.316468954086304,_
3,_,134714.95263671875,0.4925,144330.150390625,0.51,140231.554296875,0.51,_,86.81573748588562
4,0,105904.45017089843,0.5225,95951.54265136718,0.505,92244.2947265625,0.57,6.319875240325928,_
4,1,94497.96170387269,0.5575,105442.55634765625,0.505,89718.97841796876,0.56,6.381728410720825,_
4,2,90814.90057525635,0.5775,176294.057421875,0.45,149133.04609375,0.52,6.307561874389648,_
4,3,110405.43227539063,0.5475,148905.33359375,0.46,131331.84609375,0.535,6.272228002548218,_
4,4,104546.75704956055,0.5575,102788.66235351562,0.525,91217.701171875,0.56,6.331141948699951,_
4,_,104546.75704956055,0.5575,102788.66235351562,0.525,91217.701171875,0.56,_,48.31495428085327
