learning rate,GIN_num_layers,GIN_hidden_dim,train_patience,numL,numK
0.05,2,8,5,10,1
run,epoch,train_loss,train_acc,valid_loss,valid_acc,test_loss,test_acc,epoch_duration,run_duration
0,0,107.49725904855877,0.755,0.02794668609276414,0.61,0.03558490825816989,0.51,5.760105609893799,_
0,1,3.0263379603624343,0.66,0.026513714622706176,0.72,0.03026130683720112,0.59,4.96589207649231,_
0,2,0.38937349608168004,0.57,0.024502503499388695,0.79,0.024619572144001723,0.79,5.045408010482788,_
0,3,0.2567311498336494,0.5,0.02735167657956481,0.62,0.03719150647521019,0.5,4.935133934020996,_
0,4,0.24674228825606406,0.51,0.025044826790690422,0.7,0.033871290367096664,0.56,4.879663944244385,_
0,5,0.16158820423297585,0.495,0.040120584331452845,0.58,0.050940502621233466,0.47,5.053837776184082,_
0,6,0.134481717646122,0.485,0.036793054547160864,0.58,0.05568096917122602,0.47,4.888170003890991,_
0,7,0.12520788069814442,0.485,0.1507834332063794,0.58,0.18837212026119232,0.47,4.8782548904418945,_
0,_,0.12520788069814442,0.485,0.1507834332063794,0.58,0.18837212026119232,0.47,_,61.5157687664032
1,0,225.21961689200253,0.645,0.024785589799284934,0.94,0.02489220052957535,0.94,4.862079620361328,_
1,1,4.171009512757882,0.71,0.02555075930431485,0.62,0.029036583844572306,0.67,4.86352014541626,_
1,2,0.8672821642365307,0.525,0.03695898475125432,0.51,0.03479241104796529,0.55,4.85881233215332,_
1,3,0.16974808848463,0.48,0.26527658812701704,0.51,0.2453228128142655,0.55,4.86508584022522,_
