learning rate,GIN_num_layers,GIN_hidden_dim,train_patience,numL,numK
0.0004,2,8,10,10,1
7,11,4,13,14
run,epoch,train_loss,train_acc,valid_loss,valid_acc,test_loss,test_acc,epoch_duration,run_duration
0,0,169425.36767578125,0.4575,114899.759765625,0.59,148128.96318359376,0.495,6.891273736953735,_
0,1,166926.29306640624,0.4575,113055.55322265625,0.59,145651.94423828126,0.495,6.3783440589904785,_
0,2,164471.36083984375,0.4575,111201.9078125,0.59,143209.69423828126,0.495,6.302098512649536,_
0,3,162219.0857421875,0.4575,109534.87255859375,0.59,140963.11845703126,0.495,6.314976930618286,_
0,4,160254.57666015625,0.4575,108080.65732421874,0.59,138963.8953125,0.495,6.465591907501221,_
0,5,158561.63935546874,0.4575,106848.86137695312,0.59,137226.85732421876,0.495,6.352880001068115,_
0,6,157127.4638671875,0.4575,105790.30268554688,0.59,135728.9845703125,0.495,6.553191661834717,_
0,7,155941.03466796875,0.4575,104911.22495117187,0.59,134430.9736328125,0.495,6.399274826049805,_
0,8,154954.38515625,0.4575,104190.28745117187,0.59,133323.440625,0.495,6.463111162185669,_
0,9,154127.71865234376,0.4575,103555.68813476563,0.59,132364.33056640625,0.495,6.362450838088989,_
0,10,153417.26728515624,0.4575,102999.67822265625,0.59,131500.13125,0.495,6.300642251968384,_
0,11,152787.03603515626,0.4575,102545.26694335937,0.59,130730.27109375,0.495,6.298655271530151,_
0,12,152203.00556640624,0.4575,102126.71127929687,0.59,130008.8505859375,0.495,6.422064542770386,_
0,13,151662.2240234375,0.4575,101749.81997070313,0.59,129337.64013671875,0.495,6.287930965423584,_
0,14,151154.67548828124,0.4575,101403.44809570312,0.59,128689.258984375,0.495,6.260263442993164,_
0,15,150670.13291015624,0.4575,101087.93872070312,0.59,128044.5591796875,0.495,6.630838394165039,_
0,16,150196.145703125,0.4575,100814.21030273437,0.59,127422.87919921875,0.495,6.279286623001099,_
0,17,149737.5734375,0.4575,100566.38168945312,0.59,126809.84580078124,0.495,6.357640266418457,_
0,18,149290.74921875,0.4575,100364.8513671875,0.59,126222.09716796875,0.495,6.340897798538208,_
0,19,148855.75673828126,0.4575,100184.55454101562,0.59,125604.75712890625,0.495,6.313916206359863,_
0,20,148422.743359375,0.4575,100022.18374023438,0.59,124977.7693359375,0.495,6.528575420379639,_
0,21,147987.26123046875,0.4575,99869.45063476563,0.59,124314.99794921876,0.495,6.341182470321655,_
0,22,147551.29580078126,0.4575,99764.74877929688,0.59,123649.7052734375,0.495,6.343381881713867,_
0,23,147115.60439453126,0.4575,99669.59794921875,0.59,122922.79072265625,0.495,6.347616672515869,_
0,24,146674.37216796874,0.4575,99629.4662109375,0.59,122166.1271484375,0.495,6.347620725631714,_
0,25,146197.47509765625,0.4575,99649.1916015625,0.59,121322.487109375,0.495,6.761656999588013,_
0,26,145679.91611328124,0.4575,99758.23857421875,0.59,120432.79189453126,0.495,6.1293511390686035,_
