learning rate,GIN_num_layers,GIN_hidden_dim,train_patience,numL,numK
0.0004,2,8,10,10,1
3,10,11,12,13
run,epoch,train_loss,train_acc,valid_loss,valid_acc,test_loss,test_acc,epoch_duration,run_duration
0,0,133028.1380859375,0.52,133899.212109375,0.455,125139.0689453125,0.505,6.805872201919556,_
0,1,117232.0181640625,0.52,120671.938671875,0.46,115874.6736328125,0.505,6.320577383041382,_
0,2,104646.25078125,0.5225,142351.642578125,0.455,134532.8701171875,0.505,6.219159364700317,_
0,3,97553.59541015625,0.535,116406.59013671875,0.46,111704.45751953125,0.51,6.238853931427002,_
0,4,97697.26083984374,0.5325,109096.1068359375,0.465,101474.45439453125,0.51,6.3959338665008545,_
0,5,98811.58056640625,0.5275,164475.029296875,0.455,152461.281640625,0.505,6.139131307601929,_
0,6,94182.27802734375,0.5325,108978.33203125,0.465,100730.2052734375,0.515,6.251993417739868,_
0,7,97336.86928710938,0.5275,159075.3796875,0.455,147599.4453125,0.505,6.21626353263855,_
0,8,95145.5220703125,0.5375,93764.12373046875,0.49,88442.44887695313,0.54,6.138057470321655,_
0,9,87780.50766601562,0.5575,85606.9673828125,0.5,81202.6291015625,0.555,6.087743520736694,_
0,10,82344.81674804687,0.5675,80641.58842773437,0.52,77095.5763671875,0.555,6.171721935272217,_
0,11,78663.5290222168,0.575,77573.74897460938,0.535,74728.08076171875,0.565,6.248537540435791,_
